DEBUG 2024-09-10 15:30:10,282 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 15:30:10,294 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 15:30:10,480 connectionpool https://open.feishu.cn:443 "GET /open-apis/sheets/v4/list HTTP/1.1" 404 18
DEBUG 2024-09-10 15:30:10,486 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 15:30:10,782 connectionpool https://open.feishu.cn:443 "POST /open-apis/auth/v3/tenant_access_token/internal HTTP/1.1" 200 102
DEBUG 2024-09-10 15:30:10,793 connectionpool Starting new HTTPS connection (1): open.feishu.cn:443
DEBUG 2024-09-10 15:30:10,986 connectionpool https://open.feishu.cn:443 "GET /open-apis/multidimensional_sheets/v4/list HTTP/1.1" 404 18
INFO 2024-09-14 10:19:54,738 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:30:07,980 autoreload Watching for file changes with StatReloader
ERROR 2024-09-14 10:30:11,837 log Internal Server Error: /
Traceback (most recent call last):
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/core/handlers/exception.py", line 55, in inner
    response = get_response(request)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/core/handlers/base.py", line 220, in _get_response
    response = response.render()
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/template/response.py", line 114, in render
    self.content = self.rendered_content
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/rest_framework/response.py", line 70, in rendered_content
    ret = renderer.render(self.data, accepted_media_type, context)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/rest_framework/renderers.py", line 722, in render
    template = loader.get_template(self.template)
  File "/Users/wuyanze/Devs/Projects/DjangoProject/myenv/venv310/lib/python3.10/site-packages/django/template/loader.py", line 19, in get_template
    raise TemplateDoesNotExist(template_name, chain=chain)
django.template.exceptions.TemplateDoesNotExist: rest_framework/api.html
WARNING 2024-09-14 10:30:12,587 log Not Found: /favicon.ico
INFO 2024-09-14 10:47:04,922 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/customers/models.py changed, reloading.
INFO 2024-09-14 10:47:06,610 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:49:48,663 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/customers/models.py changed, reloading.
INFO 2024-09-14 10:49:50,589 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:50:18,578 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/customers/models.py changed, reloading.
INFO 2024-09-14 10:50:20,380 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:50:35,912 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/customers/models.py changed, reloading.
INFO 2024-09-14 10:50:37,004 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:51:24,916 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/projects/models.py changed, reloading.
INFO 2024-09-14 10:51:25,903 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:51:45,653 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/projects/models.py changed, reloading.
INFO 2024-09-14 10:51:46,685 autoreload Watching for file changes with StatReloader
INFO 2024-09-14 10:52:00,925 autoreload /Users/wuyanze/Devs/Projects/DjangoProject/chances_pear/apps/projects/models.py changed, reloading.
INFO 2024-09-14 10:52:02,026 autoreload Watching for file changes with StatReloader
